Area,"CO2 (Mt)",Sector,Date
Sichuan,1.780598,Power,2019-05
Tianjin,4.155299,Power,2019-05
Tibet,0.031198,Power,2019-05
Xinjiang,14.857500,Power,2019-05
Yunnan,1.764101,Power,2019-05
Zhejiang,13.018098,Power,2019-05
Anhui,0.122776,Residential,2019-05
Beijing,3.107377,Residential,2019-05
Chongqing,0.000000,Residential,2019-05
Fujian,0.000000,Residential,2019-05
Gansu,1.269695,Residential,2019-05
Guangdong,0.000000,Residential,2019-05
Guangxi,0.000000,Residential,2019-05
Guizhou,0.005353,Residential,2019-05
Hainan,0.000000,Residential,2019-05
Hebei,4.174511,Residential,2019-05
Heilongjiang,3.796265,Residential,2019-05
Henan,2.508146,Residential,2019-05
Hubei,0.071601,Residential,2019-05
Hunan,0.000000,Residential,2019-05
"Inner Mongolia",2.983283,Residential,2019-05
Jiangsu,0.000174,Residential,2019-05
Jiangxi,0.000000,Residential,2019-05
Jilin,3.140974,Residential,2019-05
Liaoning,5.851348,Residential,2019-05
Ningxia,0.678187,Residential,2019-05
Qinghai,0.389566,Residential,2019-05
Shaanxi,1.876938,Residential,2019-05
Shandong,7.206376,Residential,2019-05
Shanghai,0.000000,Residential,2019-05
Shanxi,3.296961,Residential,2019-05
Sichuan,0.000000,Residential,2019-05
Tianjin,2.498898,Residential,2019-05
Tibet,0.007291,Residential,2019-05
Xinjiang,1.965082,Residential,2019-05
Yunnan,0.017939,Residential,2019-05
Zhejiang,0.000000,Residential,2019-05
Anhui,28.490567,Total,2019-05
Beijing,5.523028,Total,2019-05
Chongqing,6.239520,Total,2019-05
Fujian,16.716880,Total,2019-05
Gansu,8.092428,Total,2019-05
Guangdong,33.495830,Total,2019-05
Guangxi,13.237034,Total,2019-05
Guizhou,18.612937,Total,2019-05
Hainan,1.906784,Total,2019-05
Hebei,87.272222,Total,2019-05
Heilongjiang,12.323420,Total,2019-05
Henan,33.828350,Total,2019-05
Hubei,33.692890,Total,2019-05
Hunan,11.648208,Total,2019-05
"Inner Mongolia",40.348067,Total,2019-05
Jiangsu,59.293431,Total,2019-05
Jiangxi,13.629051,Total,2019-05
Jilin,10.853169,Total,2019-05
Liaoning,34.201843,Total,2019-05
Ningxia,10.104152,Total,2019-05
Qinghai,3.587855,Total,2019-05
Shaanxi,20.632717,Total,2019-05
Shandong,77.837308,Total,2019-05
Shanghai,8.423207,Total,2019-05
Shanxi,36.348959,Total,2019-05
Sichuan,17.106850,Total,2019-05
Tianjin,14.874943,Total,2019-05
Tibet,0.224212,Total,2019-05
Xinjiang,23.221692,Total,2019-05
Yunnan,17.760436,Total,2019-05
Zhejiang,28.101803,Total,2019-05
Anhui,0.269119,Aviation,2019-06
Beijing,0.258889,Aviation,2019-06
Chongqing,0.296735,Aviation,2019-06
Fujian,0.309151,Aviation,2019-06
Gansu,0.109594,Aviation,2019-06
Guangdong,0.313140,Aviation,2019-06
Guangxi,0.061584,Aviation,2019-06
Guizhou,0.210797,Aviation,2019-06
Hainan,0.015458,Aviation,2019-06
Hebei,0.255482,Aviation,2019-06
Heilongjiang,0.107751,Aviation,2019-06
Henan,0.155771,Aviation,2019-06
Hubei,0.131738,Aviation,2019-06
Hunan,0.115684,Aviation,2019-06
"Inner Mongolia",0.124056,Aviation,2019-06
Jiangsu,0.720585,Aviation,2019-06
Jiangxi,0.180170,Aviation,2019-06
Jilin,0.103052,Aviation,2019-06
Liaoning,0.223988,Aviation,2019-06
Ningxia,0.047122,Aviation,2019-06
Qinghai,0.036970,Aviation,2019-06
Shaanxi,0.324231,Aviation,2019-06
Shandong,0.515228,Aviation,2019-06
Shanghai,0.277460,Aviation,2019-06
Shanxi,0.123887,Aviation,2019-06
Sichuan,0.582812,Aviation,2019-06
Tianjin,0.102661,Aviation,2019-06
Tibet,0.021340,Aviation,2019-06
Xinjiang,0.170920,Aviation,2019-06
Yunnan,0.291931,Aviation,2019-06
Zhejiang,0.456221,Aviation,2019-06
Anhui,11.798667,Industry,2019-06
Beijing,0.717911,Industry,2019-06
Chongqing,3.893879,Industry,2019-06
Fujian,9.685093,Industry,2019-06
Gansu,3.292168,Industry,2019-06
Guangdong,18.020008,Industry,2019-06
Guangxi,8.028803,Industry,2019-06
Guizhou,11.298963,Industry,2019-06
Hainan,0.411286,Industry,2019-06
Hebei,58.206255,Industry,2019-06
Heilongjiang,3.062465,Industry,2019-06
Henan,14.341732,Industry,2019-06
Hubei,25.748117,Industry,2019-06
Hunan,9.135157,Industry,2019-06
"Inner Mongolia",7.659065,Industry,2019-06
Jiangsu,31.402229,Industry,2019-06
Jiangxi,7.713423,Industry,2019-06
Jilin,4.266633,Industry,2019-06
Liaoning,18.648643,Industry,2019-06
Ningxia,1.682464,Industry,2019-06
Qinghai,2.097668,Industry,2019-06
Shaanxi,6.003768,Industry,2019-06
Shandong,30.962251,Industry,2019-06
Shanghai,5.156420,Industry,2019-06
Shanxi,14.633439,Industry,2019-06
Sichuan,14.931099,Industry,2019-06
Tianjin,7.571257,Industry,2019-06
Tibet,0.183856,Industry,2019-06
Xinjiang,6.209881,Industry,2019-06
Yunnan,13.337126,Industry,2019-06
Zhejiang,13.735865,Industry,2019-06
Anhui,17.714701,Power,2019-06
Beijing,1.555500,Power,2019-06
Chongqing,1.902397,Power,2019-06
Fujian,6.117302,Power,2019-06
Gansu,3.753001,Power,2019-06
Guangdong,19.074702,Power,2019-06
Guangxi,5.220600,Power,2019-06
Guizhou,5.174397,Power,2019-06
Hainan,1.502201,Power,2019-06
Hebei,24.643201,Power,2019-06
Heilongjiang,5.557400,Power,2019-06
Henan,18.626698,Power,2019-06
Hubei,7.533102,Power,2019-06
Hunan,4.365901,Power,2019-06
"Inner Mongolia",32.648501,Power,2019-06
Jiangsu,25.764001,Power,2019-06
Jiangxi,5.515202,Power,2019-06
Jilin,3.902399,Power,2019-06
Liaoning,10.922200,Power,2019-06
Ningxia,7.440801,Power,2019-06
Qinghai,0.565500,Power,2019-06
Shaanxi,11.264001,Power,2019-06
Shandong,40.938601,Power,2019-06
Shanghai,2.715998,Power,2019-06
Shanxi,19.895999,Power,2019-06
Sichuan,1.960401,Power,2019-06
Tianjin,4.706100,Power,2019-06
Tibet,0.031199,Power,2019-06
Xinjiang,14.692501,Power,2019-06
Yunnan,2.023703,Power,2019-06
Zhejiang,12.910901,Power,2019-06
Anhui,0.113540,Residential,2019-06
Beijing,2.873643,Residential,2019-06
Chongqing,0.000000,Residential,2019-06
Fujian,0.000000,Residential,2019-06
Gansu,1.174188,Residential,2019-06
Guangdong,0.000000,Residential,2019-06
Guangxi,0.000000,Residential,2019-06
Guizhou,0.004953,Residential,2019-06
Hainan,0.000000,Residential,2019-06
Hebei,3.860507,Residential,2019-06
Heilongjiang,3.510707,Residential,2019-06
Henan,2.319485,Residential,2019-06
Hubei,0.066212,Residential,2019-06
Hunan,0.000000,Residential,2019-06
"Inner Mongolia",2.758881,Residential,2019-06
Jiangsu,0.000151,Residential,2019-06
Jiangxi,0.000000,Residential,2019-06
Jilin,2.904714,Residential,2019-06
Liaoning,5.411213,Residential,2019-06
Ningxia,0.627174,Residential,2019-06
Qinghai,0.360265,Residential,2019-06
Shaanxi,1.735758,Residential,2019-06
Shandong,6.664316,Residential,2019-06
Shanghai,0.000000,Residential,2019-06
Shanxi,3.048965,Residential,2019-06
Sichuan,0.000000,Residential,2019-06
Tianjin,2.310931,Residential,2019-06
Tibet,0.006744,Residential,2019-06
Xinjiang,1.817268,Residential,2019-06
Yunnan,0.016589,Residential,2019-06
Zhejiang,0.000000,Residential,2019-06
Anhui,29.896024,Total,2019-06
Beijing,5.405946,Total,2019-06
Chongqing,6.093010,Total,2019-06
Fujian,16.111548,Total,2019-06
Gansu,8.328948,Total,2019-06
Guangdong,37.407853,Total,2019-06
Guangxi,13.310990,Total,2019-06
Guizhou,16.689112,Total,2019-06
Hainan,1.928941,Total,2019-06
Hebei,86.965445,Total,2019-06
Heilongjiang,12.238326,Total,2019-06
Henan,35.443689,Total,2019-06
Hubei,33.479168,Total,2019-06
Hunan,13.616742,Total,2019-06
"Inner Mongolia",43.190501,Total,2019-06
Jiangsu,57.886978,Total,2019-06
Jiangxi,13.408794,Total,2019-06
Jilin,11.176794,Total,2019-06
Liaoning,35.206047,Total,2019-06
Ningxia,9.797557,Total,2019-06
Qinghai,3.060400,Total,2019-06
Shaanxi,19.327755,Total,2019-06
Shandong,79.080392,Total,2019-06
Shanghai,8.149879,Total,2019-06
Shanxi,37.702295,Total,2019-06
Sichuan,17.474308,Total,2019-06
Tianjin,14.690948,Total,2019-06
Tibet,0.243140,Total,2019-06
Xinjiang,22.890573,Total,2019-06
Yunnan,15.669343,Total,2019-06
Zhejiang,27.102982,Total,2019-06
Anhui,0.289513,Aviation,2019-07
Beijing,0.278511,Aviation,2019-07
Chongqing,0.330015,Aviation,2019-07
Fujian,0.332581,Aviation,2019-07
Gansu,0.121882,Aviation,2019-07
Guangdong,0.347352,Aviation,2019-07
Guangxi,0.068311,Aviation,2019-07
Guizhou,0.234438,Aviation,2019-07
Hainan,0.017149,Aviation,2019-07
Hebei,0.274843,Aviation,2019-07
Heilongjiang,0.119289,Aviation,2019-07
Henan,0.172790,Aviation,2019-07
Hubei,0.146130,Aviation,2019-07
Hunan,0.128322,Aviation,2019-07
"Inner Mongolia",0.135248,Aviation,2019-07
Jiangsu,0.775192,Aviation,2019-07
Jiangxi,0.193823,Aviation,2019-07
Jilin,0.115660,Aviation,2019-07
Liaoning,0.245149,Aviation,2019-07
Ningxia,0.052403,Aviation,2019-07
Qinghai,0.041116,Aviation,2019-07
Shaanxi,0.360588,Aviation,2019-07
Shandong,0.554271,Aviation,2019-07
Shanghai,0.298486,Aviation,2019-07
Shanxi,0.133276,Aviation,2019-07
Sichuan,0.648171,Aviation,2019-07
Tianjin,0.110440,Aviation,2019-07
Tibet,0.023735,Aviation,2019-07
Xinjiang,0.190087,Aviation,2019-07
Yunnan,0.324671,Aviation,2019-07
Zhejiang,0.490794,Aviation,2019-07
Anhui,12.334936,Industry,2019-07
Beijing,0.716771,Industry,2019-07
Chongqing,4.033338,Industry,2019-07
Fujian,9.638736,Industry,2019-07
Gansu,3.497833,Industry,2019-07
Guangdong,17.851353,Industry,2019-07
Guangxi,7.549531,Industry,2019-07
Guizhou,10.924574,Industry,2019-07
Hainan,0.472255,Industry,2019-07
Hebei,50.930600,Industry,2019-07
Heilongjiang,3.231195,Industry,2019-07
Henan,15.269776,Industry,2019-07
Hubei,25.883913,Industry,2019-07
Hunan,8.712731,Industry,2019-07
"Inner Mongolia",7.920621,Industry,2019-07
Jiangsu,32.925393,Industry,2019-07
Jiangxi,7.705684,Industry,2019-07
Jilin,4.348233,Industry,2019-07
Liaoning,19.139446,Industry,2019-07
Ningxia,1.644710,Industry,2019-07
Qinghai,1.934119,Industry,2019-07
Shaanxi,5.908630,Industry,2019-07
Shandong,31.514842,Industry,2019-07
Shanghai,5.008303,Industry,2019-07
Shanxi,14.271649,Industry,2019-07
Sichuan,14.012021,Industry,2019-07
Tianjin,7.981894,Industry,2019-07
Tibet,0.192497,Industry,2019-07
Xinjiang,5.768201,Industry,2019-07
Yunnan,13.036378,Industry,2019-07
Zhejiang,13.377637,Industry,2019-07
Anhui,20.298600,Power,2019-07
Beijing,2.214301,Power,2019-07
Chongqing,2.111201,Power,2019-07
Fujian,7.156799,Power,2019-07
Gansu,4.104001,Power,2019-07
Guangdong,19.922600,Power,2019-07
Guangxi,3.993002,Power,2019-07
Guizhou,5.207402,Power,2019-07
Hainan,1.539198,Power,2019-07
Hebei,25.959001,Power,2019-07
Heilongjiang,5.801600,Power,2019-07
Henan,24.090300,Power,2019-07
Hubei,9.776699,Power,2019-07
Hunan,5.710499,Power,2019-07
"Inner Mongolia",36.397002,Power,2019-07
Jiangsu,30.696400,Power,2019-07
Jiangxi,6.674398,Power,2019-07
Jilin,4.780801,Power,2019-07
Liaoning,14.094102,Power,2019-07
Ningxia,9.542399,Power,2019-07
Qinghai,0.546000,Power,2019-07
Shaanxi,12.504799,Power,2019-07
Shandong,43.170599,Power,2019-07
Shanghai,3.690402,Power,2019-07
Shanxi,22.384001,Power,2019-07
Sichuan,1.722601,Power,2019-07
Tianjin,5.402700,Power,2019-07
Tibet,0.031201,Power,2019-07
Xinjiang,17.857501,Power,2019-07
Yunnan,0.932199,Power,2019-07
Zhejiang,13.339697,Power,2019-07
Anhui,0.112690,Residential,2019-07
Beijing,2.852121,Residential,2019-07
Chongqing,0.000000,Residential,2019-07
Fujian,0.000000,Residential,2019-07
Gansu,1.165394,Residential,2019-07
Guangdong,0.000000,Residential,2019-07
Guangxi,0.000000,Residential,2019-07
Guizhou,0.004912,Residential,2019-07
Hainan,0.000000,Residential,2019-07
Hebei,3.831595,Residential,2019-07
Heilongjiang,3.484416,Residential,2019-07
Henan,2.302112,Residential,2019-07
Hubei,0.065717,Residential,2019-07
Hunan,0.000000,Residential,2019-07
"Inner Mongolia",2.738222,Residential,2019-07
Jiangsu,0.000155,Residential,2019-07
Jiangxi,0.000000,Residential,2019-07
Jilin,2.882956,Residential,2019-07
Liaoning,5.370684,Residential,2019-07
Ningxia,0.622477,Residential,2019-07
Qinghai,0.357568,Residential,2019-07
Shaanxi,1.722756,Residential,2019-07
Shandong,6.614403,Residential,2019-07
Shanghai,0.000000,Residential,2019-07
Shanxi,3.026129,Residential,2019-07
Sichuan,0.000000,Residential,2019-07
Tianjin,2.293621,Residential,2019-07
Tibet,0.006693,Residential,2019-07
Xinjiang,1.803657,Residential,2019-07
Yunnan,0.016466,Residential,2019-07
Zhejiang,0.000000,Residential,2019-07
Anhui,33.035736,Total,2019-07
Beijing,6.061699,Total,2019-07
Chongqing,6.474549,Total,2019-07
Fujian,17.128116,Total,2019-07
Gansu,8.889107,Total,2019-07
Guangdong,38.121300,Total,2019-07
Guangxi,11.610842,Total,2019-07
Guizhou,16.371324,Total,2019-07
Hainan,2.028601,Total,2019-07
Hebei,80.996033,Total,2019-07
Heilongjiang,12.636500,Total,2019-07
Henan,41.834976,Total,2019-07
Hubei,35.872456,Total,2019-07
Hunan,14.551562,Total,2019-07
"Inner Mongolia",47.191087,Total,2019-07
Jiangsu,64.397149,Total,2019-07
Jiangxi,14.573906,Total,2019-07
Jilin,12.127653,Total,2019-07
Liaoning,38.849376,Total,2019-07
Ningxia,11.861993,Total,2019-07
Qinghai,2.878802,Total,2019-07
Shaanxi,20.496779,Total,2019-07
Shandong,81.854111,Total,2019-07
Shanghai,8.997189,Total,2019-07
Shanxi,39.815056,Total,2019-07
Sichuan,16.382787,Total,2019-07
Tianjin,15.788655,Total,2019-07
Tibet,0.254124,Total,2019-07
Xinjiang,25.619450,Total,2019-07
Yunnan,14.309708,Total,2019-07
Zhejiang,27.208127,Total,2019-07
Anhui,0.283756,Aviation,2019-08
Beijing,0.272974,Aviation,2019-08
Chongqing,0.330584,Aviation,2019-08
Fujian,0.325968,Aviation,2019-08
Gansu,0.122091,Aviation,2019-08
Guangdong,0.349164,Aviation,2019-08
Guangxi,0.068667,Aviation,2019-08
Guizhou,0.234846,Aviation,2019-08
Hainan,0.017238,Aviation,2019-08
Hebei,0.269379,Aviation,2019-08
Heilongjiang,0.117192,Aviation,2019-08
Henan,0.173691,Aviation,2019-08
Hubei,0.146890,Aviation,2019-08
Hunan,0.128995,Aviation,2019-08
"Inner Mongolia",0.132557,Aviation,2019-08
Jiangsu,0.759783,Aviation,2019-08
Jiangxi,0.189972,Aviation,2019-08
Jilin,0.113629,Aviation,2019-08
Liaoning,0.240841,Aviation,2019-08
Ningxia,0.052493,Aviation,2019-08
Qinghai,0.041190,Aviation,2019-08
Shaanxi,0.361215,Aviation,2019-08
Shandong,0.543251,Aviation,2019-08
Shanghai,0.292553,Aviation,2019-08
Shanxi,0.130624,Aviation,2019-08
Sichuan,0.649295,Aviation,2019-08
Tianjin,0.108245,Aviation,2019-08
Tibet,0.023776,Aviation,2019-08
Xinjiang,0.190420,Aviation,2019-08
Yunnan,0.325236,Aviation,2019-08
Zhejiang,0.481034,Aviation,2019-08
Anhui,12.198924,Industry,2019-08
Beijing,0.674724,Industry,2019-08
Chongqing,3.931041,Industry,2019-08
Fujian,10.128249,Industry,2019-08
Gansu,3.477092,Industry,2019-08
Guangdong,16.088629,Industry,2019-08
Guangxi,7.386646,Industry,2019-08
Guizhou,10.877162,Industry,2019-08
Hainan,0.447264,Industry,2019-08
Hebei,56.922183,Industry,2019-08
Heilongjiang,3.141725,Industry,2019-08
Henan,15.319409,Industry,2019-08
Hubei,25.753193,Industry,2019-08
Hunan,9.284231,Industry,2019-08
"Inner Mongolia",8.106999,Industry,2019-08
Jiangsu,33.782725,Industry,2019-08
Jiangxi,7.618897,Industry,2019-08
Jilin,4.266020,Industry,2019-08
Liaoning,18.058786,Industry,2019-08
Ningxia,1.669890,Industry,2019-08
Qinghai,2.222363,Industry,2019-08
Shaanxi,5.732754,Industry,2019-08
Shandong,30.277008,Industry,2019-08
Shanghai,5.030319,Industry,2019-08
Shanxi,13.607805,Industry,2019-08
Sichuan,13.958132,Industry,2019-08
Tianjin,7.590063,Industry,2019-08
Tibet,0.154917,Industry,2019-08
Xinjiang,5.353846,Industry,2019-08
Yunnan,13.136276,Industry,2019-08
Zhejiang,13.773364,Industry,2019-08
Anhui,21.068099,Power,2019-08
Beijing,2.250902,Power,2019-08
Chongqing,3.259598,Power,2019-08
Fujian,8.876700,Power,2019-08
Gansu,5.004000,Power,2019-08
Guangdong,20.422802,Power,2019-08
Guangxi,4.930199,Power,2019-08
Guizhou,7.543800,Power,2019-08
Hainan,1.243202,Power,2019-08
Hebei,23.857796,Power,2019-08
Heilongjiang,5.076398,Power,2019-08
Henan,21.915297,Power,2019-08
Hubei,11.033399,Power,2019-08
Hunan,8.658901,Power,2019-08
"Inner Mongolia",36.133502,Power,2019-08
Jiangsu,31.889601,Power,2019-08
Jiangxi,8.589599,Power,2019-08
Jilin,4.715999,Power,2019-08
Liaoning,13.376299,Power,2019-08
Ningxia,9.464300,Power,2019-08
Qinghai,0.584998,Power,2019-08
Shaanxi,12.804001,Power,2019-08
Shandong,39.627299,Power,2019-08
Shanghai,4.491203,Power,2019-08
Shanxi,21.559998,Power,2019-08
Sichuan,2.772401,Power,2019-08
Tianjin,4.438799,Power,2019-08
Tibet,0.031201,Power,2019-08
Xinjiang,17.430002,Power,2019-08
Yunnan,0.902700,Power,2019-08
Zhejiang,16.475301,Power,2019-08
Anhui,0.112881,Residential,2019-08
Beijing,2.856945,Residential,2019-08
Chongqing,0.000000,Residential,2019-08
Fujian,0.000000,Residential,2019-08
Gansu,1.167367,Residential,2019-08
Guangdong,0.000000,Residential,2019-08
Guangxi,0.000000,Residential,2019-08
Guizhou,0.004922,Residential,2019-08
Hainan,0.000000,Residential,2019-08
Hebei,3.838068,Residential,2019-08
Heilongjiang,3.490306,Residential,2019-08
Henan,2.306004,Residential,2019-08
Hubei,0.065826,Residential,2019-08
Hunan,0.000000,Residential,2019-08
"Inner Mongolia",2.742848,Residential,2019-08
Jiangsu,0.000155,Residential,2019-08
Jiangxi,0.000000,Residential,2019-08
Jilin,2.887831,Residential,2019-08
Liaoning,5.379765,Residential,2019-08
Ningxia,0.623529,Residential,2019-08
Qinghai,0.358171,Residential,2019-08
Shaanxi,1.725669,Residential,2019-08
Shandong,6.625585,Residential,2019-08
Shanghai,0.000000,Residential,2019-08
Shanxi,3.031243,Residential,2019-08
Sichuan,0.000000,Residential,2019-08
Tianjin,2.297501,Residential,2019-08
Tibet,0.006701,Residential,2019-08
Xinjiang,1.806707,Residential,2019-08
Yunnan,0.016494,Residential,2019-08
Zhejiang,0.000000,Residential,2019-08
Anhui,33.663661,Total,2019-08
Beijing,6.055541,Total,2019-08
Chongqing,7.521221,Total,2019-08
Fujian,19.330915,Total,2019-08
Gansu,9.770553,Total,2019-08
Guangdong,36.860591,Total,2019-08
Guangxi,12.385517,Total,2019-08
Guizhou,18.660731,Total,2019-08
Hainan,1.707698,Total,2019-08
Hebei,84.887429,Total,2019-08
Heilongjiang,11.825626,Total,2019-08
Henan,39.714403,Total,2019-08
Hubei,36.999312,Total,2019-08
Hunan,18.072125,Total,2019-08
"Inner Mongolia",47.115903,Total,2019-08
Jiangsu,66.432267,Total,2019-08
Jiangxi,16.398465,Total,2019-08
Jilin,11.983483,Total,2019-08
Liaoning,37.055693,Total,2019-08
Ningxia,11.810213,Total,2019-08
Qinghai,3.206722,Total,2019-08
Shaanxi,20.623641,Total,2019-08
Shandong,77.073142,Total,2019-08
Shanghai,9.814071,Total,2019-08
Shanxi,38.329680,Total,2019-08
Sichuan,17.379822,Total,2019-08
Tianjin,14.434611,Total,2019-08
Tibet,0.216595,Total,2019-08
Xinjiang,24.780974,Total,2019-08
Yunnan,14.380703,Total,2019-08
Zhejiang,30.729700,Total,2019-08
Anhui,0.272309,Aviation,2019-09
Beijing,0.261957,Aviation,2019-09
Chongqing,0.310272,Aviation,2019-09
Fujian,0.312814,Aviation,2019-09
Gansu,0.114593,Aviation,2019-09
Guangdong,0.325494,Aviation,2019-09
Guangxi,0.064014,Aviation,2019-09
Guizhou,0.220418,Aviation,2019-09
Hainan,0.016069,Aviation,2019-09
Hebei,0.258512,Aviation,2019-09
Heilongjiang,0.111519,Aviation,2019-09
Henan,0.161918,Aviation,2019-09
Hubei,0.136934,Aviation,2019-09
Hunan,0.120249,Aviation,2019-09
"Inner Mongolia",0.127210,Aviation,2019-09
Jiangsu,0.729120,Aviation,2019-09
Jiangxi,0.182305,Aviation,2019-09
Jilin,0.108130,Aviation,2019-09
Liaoning,0.229186,Aviation,2019-09
Ningxia,0.049272,Aviation,2019-09
Qinghai,0.038658,Aviation,2019-09
Shaanxi,0.339021,Aviation,2019-09
Shandong,0.521328,Aviation,2019-09
Shanghai,0.280747,Aviation,2019-09
Shanxi,0.125354,Aviation,2019-09
Sichuan,0.609404,Aviation,2019-09
Tianjin,0.103875,Aviation,2019-09
Tibet,0.022316,Aviation,2019-09
Xinjiang,0.178721,Aviation,2019-09
Yunnan,0.305252,Aviation,2019-09
Zhejiang,0.461627,Aviation,2019-09
Anhui,12.601194,Industry,2019-09
Beijing,0.619912,Industry,2019-09
Chongqing,4.003953,Industry,2019-09
Fujian,10.295807,Industry,2019-09
Gansu,3.521385,Industry,2019-09
Guangdong,17.929839,Industry,2019-09
Guangxi,7.421808,Industry,2019-09
Guizhou,10.623492,Industry,2019-09
Hainan,0.408694,Industry,2019-09
Hebei,54.626018,Industry,2019-09
Heilongjiang,3.151812,Industry,2019-09
Henan,14.649029,Industry,2019-09
Hubei,25.599806,Industry,2019-09
Hunan,9.216633,Industry,2019-09
"Inner Mongolia",7.756670,Industry,2019-09
Jiangsu,33.331729,Industry,2019-09
Jiangxi,7.777968,Industry,2019-09
Jilin,4.364951,Industry,2019-09
Liaoning,18.748405,Industry,2019-09
Ningxia,1.738440,Industry,2019-09
Qinghai,2.188167,Industry,2019-09
Shaanxi,5.807282,Industry,2019-09
Shandong,29.307908,Industry,2019-09
Shanghai,4.984866,Industry,2019-09
Shanxi,13.220366,Industry,2019-09
Sichuan,14.426150,Industry,2019-09
Tianjin,7.354113,Industry,2019-09
Tibet,0.172763,Industry,2019-09
Xinjiang,5.729969,Industry,2019-09
Yunnan,12.904218,Industry,2019-09
Zhejiang,13.715021,Industry,2019-09
Anhui,16.410599,Power,2019-09
Beijing,2.080099,Power,2019-09
Chongqing,2.679600,Power,2019-09
Fujian,8.719198,Power,2019-09
Gansu,4.391999,Power,2019-09
Guangdong,18.964901,Power,2019-09
Guangxi,6.401997,Power,2019-09
Guizhou,7.702199,Power,2019-09
Hainan,1.087800,Power,2019-09
Hebei,20.073600,Power,2019-09
Heilongjiang,4.676801,Power,2019-09
Henan,17.191200,Power,2019-09
Hubei,9.499800,Power,2019-09
Hunan,7.703098,Power,2019-09
"Inner Mongolia",33.234999,Power,2019-09
Jiangsu,26.303601,Power,2019-09
Jiangxi,6.940800,Power,2019-09
Jilin,3.765596,Power,2019-09
Liaoning,12.163799,Power,2019-09
Ningxia,8.583898,Power,2019-09
Qinghai,0.955501,Power,2019-09
Shaanxi,10.929600,Power,2019-09
Shandong,38.985600,Power,2019-09
Shanghai,3.040801,Power,2019-09
Shanxi,17.896003,Power,2019-09
Sichuan,1.577601,Power,2019-09
Tianjin,4.422599,Power,2019-09
Tibet,0.041600,Power,2019-09
Xinjiang,15.045001,Power,2019-09
Yunnan,0.861401,Power,2019-09
